year,Seasons,Districts,Crop_Type,Production,Arable_Size,AirTemp,AtmPressure,EvapoTrans,Humidity,LStemp,NDVI,Rainfall,SoilMoisture,SolarRad,WindForce
2018,Season B,Gatsibo,Banana for beer,8253.038081,32294.23103,21.24,787.05,0.22,63.8,22.31,0,139.5,0.3,334.35,-0.4
2018,Season B,Gatsibo,Legumes and Pulses,20004.32008,16386.28081,21.24,787.05,0.22,63.8,22.31,0,139.5,0.3,334.35,-0.4
2018,Season B,Gatsibo,Bush bean,14260.73941,12944.72509,21.24,787.05,0.22,63.8,22.31,0,139.5,0.3,334.35,-0.4
2018,Season B,Gatsibo,Climbing bean,977.715272,959.7751361,21.24,787.05,0.22,63.8,22.31,0,139.5,0.3,334.35,-0.4
2018,Season B,Gatsibo,Peas,565.1631,156.7621714,21.24,787.05,0.22,63.8,22.31,0,139.5,0.3,334.35,-0.4
2018,Season B,Gatsibo,Ground nuts,3894.646422,2130.390956,21.24,787.05,0.22,63.8,22.31,0,139.5,0.3,334.35,-0.4
2018,Season B,Gatsibo,Soya beans,306.05588,194.6274507,21.24,787.05,0.22,63.8,22.31,0,139.5,0.3,334.35,-0.4
2018,Season B,Gatsibo,Vegetables,286.9936,2448.330003,21.24,787.05,0.22,63.8,22.31,0,139.5,0.3,334.35,-0.4
2018,Season B,Gatsibo,Fruits,46.15162,217.706468,21.24,787.05,0.22,63.8,22.31,0,139.5,0.3,334.35,-0.4
2018,Season B,Gatsibo,Fodder crops,93.560704,443.0832879,21.24,787.05,0.22,63.8,22.31,0,139.5,0.3,334.35,-0.4
2018,Season B,Gatsibo,Other crops,3227.206,4854.725758,21.24,787.05,0.22,63.8,22.31,0,139.5,0.3,334.35,-0.4
2018,Season B,Kayonza,Maize,6788.42869,5546.270835,21.82,786.99,0.25,62.65,22.77,0,151.8,0.36,338.53,-0.38
2018,Season B,Kayonza,Sorghum,13351.36818,11194.39038,21.82,786.99,0.25,62.65,22.77,0,151.8,0.36,338.53,-0.38
2018,Season B,Kayonza,Paddy rice,537.7426,1955.307687,21.82,786.99,0.25,62.65,22.77,0,151.8,0.36,338.53,-0.38
2018,Season B,Kayonza,Wheat,1.26239,2.500000547,21.82,786.99,0.25,62.65,22.77,0,151.8,0.36,338.53,-0.38
2018,Season B,Kayonza,Other Cereals,410.7153481,150.166235,21.82,786.99,0.25,62.65,22.77,0,151.8,0.36,338.53,-0.38
2018,Season B,Kayonza,Cassava,9284.41836,19049.06111,21.82,786.99,0.25,62.65,22.77,0,151.8,0.36,338.53,-0.38
2018,Season B,Kayonza,Sweet potatoes,2594.52512,20910.74214,21.82,786.99,0.25,62.65,22.77,0,151.8,0.36,338.53,-0.38
2018,Season B,Kayonza,Irish potatoes,2871.10205,7246.77666,21.82,786.99,0.25,62.65,22.77,0,151.8,0.36,338.53,-0.38
2018,Season B,Kayonza,Yams & Taro,479.5549,2767.274907,21.82,786.99,0.25,62.65,22.77,0,151.8,0.36,338.53,-0.38
2018,Season B,Kayonza,Cooking Banana,11100.17043,26376.4244,21.82,786.99,0.25,62.65,22.77,0,151.8,0.36,338.53,-0.38
2018,Season B,Kayonza,Dessert banana,1051.415897,4294.98424,21.82,786.99,0.25,62.65,22.77,0,151.8,0.36,338.53,-0.38
2018,Season B,Kayonza,Banana for beer,3095.629604,6659.573924,21.82,786.99,0.25,62.65,22.77,0,151.8,0.36,338.53,-0.38
2018,Season B,Kayonza,Legumes and Pulses,15190.47576,10812.59451,21.82,786.99,0.25,62.65,22.77,0,151.8,0.36,338.53,-0.38
2018,Season B,Kayonza,Bush bean,12584.9112,9461.644836,21.82,786.99,0.25,62.65,22.77,0,151.8,0.36,338.53,-0.38
2018,Season B,Kayonza,Climbing bean,432.8711,421.1188228,21.82,786.99,0.25,62.65,22.77,0,151.8,0.36,338.53,-0.38
2018,Season B,Kayonza,Peas,877.8332355,412.9798956,21.82,786.99,0.25,62.65,22.77,0,151.8,0.36,338.53,-0.38
2018,Season B,Kayonza,Ground nuts,943.438181,436.2892802,21.82,786.99,0.25,62.65,22.77,0,151.8,0.36,338.53,-0.38
2018,Season B,Kayonza,Soya beans,351.42204,80.5616721,21.82,786.99,0.25,62.65,22.77,0,151.8,0.36,338.53,-0.38
2018,Season B,Kayonza,Vegetables,377.4641251,1102.848189,21.82,786.99,0.25,62.65,22.77,0,151.8,0.36,338.53,-0.38
2018,Season B,Kayonza,Fruits,145.0848735,121.3223106,21.82,786.99,0.25,62.65,22.77,0,151.8,0.36,338.53,-0.38
2018,Season B,Kayonza,Fodder crops,49.4753078,14.50000114,21.82,786.99,0.25,62.65,22.77,0,151.8,0.36,338.53,-0.38
2018,Season B,Kayonza,Other crops,1089.831,1990.961231,21.82,786.99,0.25,62.65,22.77,0,151.8,0.36,338.53,-0.38
2018,Season B,Kirehe,Maize,3677.7928,4851.810493,22.39,787.08,0.2,62.13,23.48,0.14,112.3,0.26,343.43,-0.37
2018,Season B,Kirehe,Sorghum,12191.51,11228.65624,22.39,787.08,0.2,62.13,23.48,0.14,112.3,0.26,343.43,-0.37
2018,Season B,Kirehe,Paddy rice,1031.3799,3128.571429,22.39,787.08,0.2,62.13,23.48,0.14,112.3,0.26,343.43,-0.37
2018,Season B,Kirehe,Wheat,NA,NA,22.39,787.08,0.2,62.13,23.48,0.14,112.3,0.26,343.43,-0.37
2018,Season B,Kirehe,Other Cereals,245.19,93.15533927,22.39,787.08,0.2,62.13,23.48,0.14,112.3,0.26,343.43,-0.37
2018,Season B,Kirehe,Cassava,8207.184,18532.82709,22.39,787.08,0.2,62.13,23.48,0.14,112.3,0.26,343.43,-0.37
2018,Season B,Kirehe,Sweet potatoes,825.6747,2983.18581,22.39,787.08,0.2,62.13,23.48,0.14,112.3,0.26,343.43,-0.37
2018,Season B,Kirehe,Irish potatoes,1745.006366,4840.571481,22.39,787.08,0.2,62.13,23.48,0.14,112.3,0.26,343.43,-0.37
2018,Season B,Kirehe,Yams & Taro,951.2558,3142.705187,22.39,787.08,0.2,62.13,23.48,0.14,112.3,0.26,343.43,-0.37
2018,Season B,Kirehe,Cooking Banana,13043.57,62694.36389,22.39,787.08,0.2,62.13,23.48,0.14,112.3,0.26,343.43,-0.37
2018,Season B,Kirehe,Dessert banana,320.6665,661.1845773,22.39,787.08,0.2,62.13,23.48,0.14,112.3,0.26,343.43,-0.37
2018,Season B,Kirehe,Banana for beer,5631.268,15556.06898,22.39,787.08,0.2,62.13,23.48,0.14,112.3,0.26,343.43,-0.37
2018,Season B,Kirehe,Legumes and Pulses,20640.31116,15248.55905,22.39,787.08,0.2,62.13,23.48,0.14,112.3,0.26,343.43,-0.37
2018,Season B,Kirehe,Bush bean,11709.9848,7352.32468,22.39,787.08,0.2,62.13,23.48,0.14,112.3,0.26,343.43,-0.37
2018,Season B,Kirehe,Climbing bean,6713.954,7074.291911,22.39,787.08,0.2,62.13,23.48,0.14,112.3,0.26,343.43,-0.37
2018,Season B,Kirehe,Peas,91.79818,55.33662221,22.39,787.08,0.2,62.13,23.48,0.14,112.3,0.26,343.43,-0.37
2018,Season B,Kirehe,Ground nuts,1346.654,445.7633471,22.39,787.08,0.2,62.13,23.48,0.14,112.3,0.26,343.43,-0.37
2018,Season B,Kirehe,Soya beans,777.92018,320.8424907,22.39,787.08,0.2,62.13,23.48,0.14,112.3,0.26,343.43,-0.37
2018,Season B,Kirehe,Vegetables,118.371,1538.340689,22.39,787.08,0.2,62.13,23.48,0.14,112.3,0.26,343.43,-0.37
2018,Season B,Kirehe,Fruits,29.3494,203.9688244,22.39,787.08,0.2,62.13,23.48,0.14,112.3,0.26,343.43,-0.37
2018,Season B,Kirehe,Fodder crops,129.2687,118.8792014,22.39,787.08,0.2,62.13,23.48,0.14,112.3,0.26,343.43,-0.37
2018,Season B,Kirehe,Other crops,1590.72257,2536.529083,22.39,787.08,0.2,62.13,23.48,0.14,112.3,0.26,343.43,-0.37
2018,Season B,Ngoma,Maize,3491.038735,1946.517592,21.82,786.99,0.25,62.65,22.77,0.09,130.7,0.36,338.53,-0.38
2018,Season B,Ngoma,Sorghum,4951.008228,4059.8124,21.82,786.99,0.25,62.65,22.77,0.09,130.7,0.36,338.53,-0.38
2018,Season B,Ngoma,Paddy rice,1014.5828,3104.060749,21.82,786.99,0.25,62.65,22.77,0.09,130.7,0.36,338.53,-0.38
2018,Season B,Ngoma,Wheat,NA,NA,21.82,786.99,0.25,62.65,22.77,0.09,130.7,0.36,338.53,-0.38
2018,Season B,Ngoma,Other Cereals,287.2034,98.72197558,21.82,786.99,0.25,62.65,22.77,0.09,130.7,0.36,338.53,-0.38
2018,Season B,Ngoma,Cassava,7435.061,39804.72097,21.82,786.99,0.25,62.65,22.77,0.09,130.7,0.36,338.53,-0.38
2018,Season B,Ngoma,Sweet potatoes,2955.089727,21440.09781,21.82,786.99,0.25,62.65,22.77,0.09,130.7,0.36,338.53,-0.38
2018,Season B,Ngoma,Irish potatoes,1180.130184,2785.941339,21.82,786.99,0.25,62.65,22.77,0.09,130.7,0.36,338.53,-0.38
2018,Season B,Ngoma,Yams & Taro,484.1118,2663.804847,21.82,786.99,0.25,62.65,22.77,0.09,130.7,0.36,338.53,-0.38
2018,Season B,Ngoma,Cooking Banana,12757.05374,54951.15039,21.82,786.99,0.25,62.65,22.77,0.09,130.7,0.36,338.53,-0.38
2018,Season B,Ngoma,Dessert banana,1131.626105,3470.20889,21.82,786.99,0.25,62.65,22.77,0.09,130.7,0.36,338.53,-0.38
2018,Season B,Ngoma,Banana for beer,2545.362553,8433.175826,21.82,786.99,0.25,62.65,22.77,0.09,130.7,0.36,338.53,-0.38
2018,Season B,Ngoma,Legumes and Pulses,16680.89124,12033.22883,21.82,786.99,0.25,62.65,22.77,0.09,130.7,0.36,338.53,-0.38
2018,Season B,Ngoma,Bush bean,14276.75994,10349.24873,21.82,786.99,0.25,62.65,22.77,0.09,130.7,0.36,338.53,-0.38
2018,Season B,Ngoma,Climbing bean,867.4381,1089.859638,21.82,786.99,0.25,62.65,22.77,0.09,130.7,0.36,338.53,-0.38
2018,Season B,Ngoma,Peas,34.17597,27.85865131,21.82,786.99,0.25,62.65,22.77,0.09,130.7,0.36,338.53,-0.38
2018,Season B,Ngoma,Ground nuts,589.0996,243.2290923,21.82,786.99,0.25,62.65,22.77,0.09,130.7,0.36,338.53,-0.38
2018,Season B,Ngoma,Soya beans,913.417634,323.0327191,21.82,786.99,0.25,62.65,22.77,0.09,130.7,0.36,338.53,-0.38
2018,Season B,Ngoma,Vegetables,129.2940911,2692.850113,21.82,786.99,0.25,62.65,22.77,0.09,130.7,0.36,338.53,-0.38
2018,Season B,Ngoma,Fruits,712.7049318,2666.993196,21.82,786.99,0.25,62.65,22.77,0.09,130.7,0.36,338.53,-0.38
2018,Season B,Ngoma,Fodder crops,187.8889158,1991.346632,21.82,786.99,0.25,62.65,22.77,0.09,130.7,0.36,338.53,-0.38
2018,Season B,Ngoma,Other crops,1369.2741,1672.332225,21.82,786.99,0.25,62.65,22.77,0.09,130.7,0.36,338.53,-0.38
2018,Season B,Bugesera,Maize,6895.7111,13702.53433,21.82,786.99,0.25,62.65,22.77,0.09,137.52,0.36,338.53,-0.38
2018,Season B,Bugesera,Sorghum,6108.51777,5416.431059,21.82,786.99,0.25,62.65,22.77,0.09,137.52,0.36,338.53,-0.38
2018,Season B,Bugesera,Paddy rice,1471.18742,2874.384771,21.82,786.99,0.25,62.65,22.77,0.09,137.52,0.36,338.53,-0.38
2018,Season B,Bugesera,Wheat,NA,NA,21.82,786.99,0.25,62.65,22.77,0.09,137.52,0.36,338.53,-0.38
2018,Season B,Bugesera,Other Cereals,91.43582,40.64967736,21.82,786.99,0.25,62.65,22.77,0.09,137.52,0.36,338.53,-0.38
2018,Season B,Bugesera,Cassava,6641.2022,37794.71945,21.82,786.99,0.25,62.65,22.77,0.09,137.52,0.36,338.53,-0.38
2018,Season B,Bugesera,Sweet potatoes,1488.80896,9816.591323,21.82,786.99,0.25,62.65,22.77,0.09,137.52,0.36,338.53,-0.38
2018,Season B,Bugesera,Irish potatoes,16.30749,NA,21.82,786.99,0.25,62.65,22.77,0.09,137.52,0.36,338.53,-0.38
2018,Season B,Bugesera,Yams & Taro,896.7655,5749.880073,21.82,786.99,0.25,62.65,22.77,0.09,137.52,0.36,338.53,-0.38
2018,Season B,Bugesera,Cooking Banana,3836.90747,10576.67565,21.82,786.99,0.25,62.65,22.77,0.09,137.52,0.36,338.53,-0.38
2018,Season B,Bugesera,Dessert banana,1784.688955,7922.880457,21.82,786.99,0.25,62.65,22.77,0.09,137.52,0.36,338.53,-0.38
2018,Season B,Bugesera,Banana for beer,7317.295968,25886.61042,21.82,786.99,0.25,62.65,22.77,0.09,137.52,0.36,338.53,-0.38
2018,Season B,Bugesera,Legumes and Pulses,19280.09854,16857.93191,21.82,786.99,0.25,62.65,22.77,0.09,137.52,0.36,338.53,-0.38
2018,Season B,Bugesera,Bush bean,15493.47466,15317.63912,21.82,786.99,0.25,62.65,22.77,0.09,137.52,0.36,338.53,-0.38
2018,Season B,Bugesera,Climbing bean,186.7115,125.3718431,21.82,786.99,0.25,62.65,22.77,0.09,137.52,0.36,338.53,-0.38
2018,Season B,Bugesera,Peas,19.54494,28.7499813,21.82,786.99,0.25,62.65,22.77,0.09,137.52,0.36,338.53,-0.38
2018,Season B,Bugesera,Ground nuts,2848.645362,1069.879396,21.82,786.99,0.25,62.65,22.77,0.09,137.52,0.36,338.53,-0.38
2018,Season B,Bugesera,Soya beans,731.7220812,316.2915691,21.82,786.99,0.25,62.65,22.77,0.09,137.52,0.36,338.53,-0.38
2018,Season B,Bugesera,Vegetables,308.3780785,2128.438712,21.82,786.99,0.25,62.65,22.77,0.09,137.52,0.36,338.53,-0.38
2018,Season B,Bugesera,Fruits,777.5038334,146.4742524,21.82,786.99,0.25,62.65,22.77,0.09,137.52,0.36,338.53,-0.38
2018,Season B,Bugesera,Fodder crops,339.646839,5182.21967,21.82,786.99,0.25,62.65,22.77,0.09,137.52,0.36,338.53,-0.38
2018,Season B,Bugesera,Other crops,154.2507465,163.7230959,21.82,786.99,0.25,62.65,22.77,0.09,137.52,0.36,338.53,-0.38
2018,Season C,Nyarugenge,Sweet potatoes,203.3564457,34.21355,21.08,793.77,0.07,33.71,22.56,0.34,36.17,0.18,309.77,-1.06
2018,Season C,Nyarugenge,Irish potatoes,NA,NA,21.08,793.77,0.07,33.71,22.56,0.34,36.17,0.18,309.77,-1.06
2018,Season C,Nyarugenge,Yams & Taro,NA,NA,21.08,793.77,0.07,33.71,22.56,0.34,36.17,0.18,309.77,-1.06
2018,Season C,Nyarugenge,Legumes and Pulses,25.78713982,39.18593,21.08,793.77,0.07,33.71,22.56,0.34,36.17,0.18,309.77,-1.06
2018,Season C,Nyarugenge,Bush bean,25.78713982,39.18593,21.08,793.77,0.07,33.71,22.56,0.34,36.17,0.18,309.77,-1.06
2018,Season C,Nyarugenge,Climbing bean,NA,NA,21.08,793.77,0.07,33.71,22.56,0.34,36.17,0.18,309.77,-1.06
2018,Season C,Nyarugenge,Peas,NA,NA,21.08,793.77,0.07,33.71,22.56,0.34,36.17,0.18,309.77,-1.06
2018,Season C,Nyarugenge,Soya beans,NA,NA,21.08,793.77,0.07,33.71,22.56,0.34,36.17,0.18,309.77,-1.06
2018,Season C,Nyarugenge,Vegetables,85.7627769,15.3138155,21.08,793.77,0.07,33.71,22.56,0.34,36.17,0.18,309.77,-1.06
2018,Season C,Nyarugenge,Fruits,NA,NA,21.08,793.77,0.07,33.71,22.56,0.34,36.17,0.18,309.77,-1.06
2018,Season C,Gasabo,Sweet potatoes,297.8555449,54.56375,22.66,793.67,0.09,32.76,24.17,0.29,29.83,0.18,319.92,-0.85
2018,Season C,Gasabo,Irish potatoes,NA,NA,22.66,793.67,0.09,32.76,24.17,0.29,29.83,0.18,319.92,-0.85
2018,Season C,Gasabo,Yams & Taro,NA,NA,22.66,793.67,0.09,32.76,24.17,0.29,29.83,0.18,319.92,-0.85
2018,Season C,Gasabo,Legumes and Pulses,NA,NA,22.66,793.67,0.09,32.76,24.17,0.29,29.83,0.18,319.92,-0.85
2018,Season C,Gasabo,Bush bean,NA,NA,22.66,793.67,0.09,32.76,24.17,0.29,29.83,0.18,319.92,-0.85
2018,Season C,Gasabo,Climbing bean,NA,NA,22.66,793.67,0.09,32.76,24.17,0.29,29.83,0.18,319.92,-0.85
2018,Season C,Gasabo,Peas,NA,NA,22.66,793.67,0.09,32.76,24.17,0.29,29.83,0.18,319.92,-0.85
2018,Season C,Gasabo,Soya beans,NA,NA,22.66,793.67,0.09,32.76,24.17,0.29,29.83,0.18,319.92,-0.85
2018,Season C,Gasabo,Vegetables,2239.008132,172.049406,22.66,793.67,0.09,32.76,24.17,0.29,29.83,0.18,319.92,-0.85
2018,Season C,Gasabo,Fruits,NA,NA,22.66,793.67,0.09,32.76,24.17,0.29,29.83,0.18,319.92,-0.85
2018,Season C,Kicukiro,Sweet potatoes,NA,NA,22.66,793.67,0.09,32.76,24.17,0.18,28.83,0.18,319.92,-0.85
2018,Season C,Kicukiro,Irish potatoes,NA,NA,22.66,793.67,0.09,32.76,24.17,0.18,28.83,0.18,319.92,-0.85
2018,Season C,Kicukiro,Yams & Taro,NA,NA,22.66,793.67,0.09,32.76,24.17,0.18,28.83,0.18,319.92,-0.85
2018,Season C,Kicukiro,Legumes and Pulses,NA,NA,22.66,793.67,0.09,32.76,24.17,0.18,28.83,0.18,319.92,-0.85
2018,Season C,Kicukiro,Bush bean,NA,NA,22.66,793.67,0.09,32.76,24.17,0.18,28.83,0.18,319.92,-0.85
2018,Season C,Kicukiro,Climbing bean,NA,NA,22.66,793.67,0.09,32.76,24.17,0.18,28.83,0.18,319.92,-0.85
2018,Season C,Kicukiro,Peas,NA,NA,22.66,793.67,0.09,32.76,24.17,0.18,28.83,0.18,319.92,-0.85
2018,Season C,Kicukiro,Soya beans,NA,NA,22.66,793.67,0.09,32.76,24.17,0.18,28.83,0.18,319.92,-0.85
2018,Season C,Kicukiro,Vegetables,NA,NA,22.66,793.67,0.09,32.76,24.17,0.18,28.83,0.18,319.92,-0.85
2018,Season C,Kicukiro,Fruits,NA,NA,22.66,793.67,0.09,32.76,24.17,0.18,28.83,0.18,319.92,-0.85
2018,Season C,Nyanza,Sweet potatoes,770.2941039,168.145,21.88,793.88,0.06,32.24,23.45,0.14,23.7,0.18,313.56,-0.84
2018,Season C,Nyanza,Irish potatoes,66.49820161,14.79505,21.88,793.88,0.06,32.24,23.45,0.14,23.7,0.18,313.56,-0.84
2018,Season C,Nyanza,Yams & Taro,NA,NA,21.88,793.88,0.06,32.24,23.45,0.14,23.7,0.18,313.56,-0.84
2018,Season C,Nyanza,Legumes and Pulses,167.8037481,147.3591826,21.88,793.88,0.06,32.24,23.45,0.14,23.7,0.18,313.56,-0.84
2018,Season C,Nyanza,Bush bean,160.1424823,129.8792,21.88,793.88,0.06,32.24,23.45,0.14,23.7,0.18,313.56,-0.84
2018,Season C,Nyanza,Climbing bean,NA,NA,21.88,793.88,0.06,32.24,23.45,0.14,23.7,0.18,313.56,-0.84
2018,Season C,Nyanza,Peas,6.480597386,16.68025,21.88,793.88,0.06,32.24,23.45,0.14,23.7,0.18,313.56,-0.84
2018,Season C,Nyanza,Soya beans,1.18066843,0.7997326,21.88,793.88,0.06,32.24,23.45,0.14,23.7,0.18,313.56,-0.84
2018,Season C,Nyanza,Vegetables,3351.148815,232.69783,21.88,793.88,0.06,32.24,23.45,0.14,23.7,0.18,313.56,-0.84
2018,Season C,Nyanza,Fruits,NA,NA,21.88,793.88,0.06,32.24,23.45,0.14,23.7,0.18,313.56,-0.84
2018,Season C,Gisagara,Sweet potatoes,1884.763972,505.5178,21.88,793.88,0.06,32.24,23.45,0.28,24.73,0.18,313.56,-0.84
2018,Season C,Gisagara,Irish potatoes,NA,6.836353,21.88,793.88,0.06,32.24,23.45,0.28,24.73,0.18,313.56,-0.84
2018,Season C,Gisagara,Yams & Taro,NA,NA,21.88,793.88,0.06,32.24,23.45,0.28,24.73,0.18,313.56,-0.84
2018,Season C,Gisagara,Legumes and Pulses,215.7715707,385.22944,21.88,793.88,0.06,32.24,23.45,0.28,24.73,0.18,313.56,-0.84
2018,Season C,Gisagara,Bush bean,189.813834,290.4948,21.88,793.88,0.06,32.24,23.45,0.28,24.73,0.18,313.56,-0.84
2018,Season C,Gisagara,Climbing bean,NA,NA,21.88,793.88,0.06,32.24,23.45,0.28,24.73,0.18,313.56,-0.84
2018,Season C,Gisagara,Peas,NA,NA,21.88,793.88,0.06,32.24,23.45,0.28,24.73,0.18,313.56,-0.84
2018,Season C,Gisagara,Soya beans,25.95773661,94.73464,21.88,793.88,0.06,32.24,23.45,0.28,24.73,0.18,313.56,-0.84
2018,Season C,Gisagara,Vegetables,3986.909782,318.07262,21.88,793.88,0.06,32.24,23.45,0.28,24.73,0.18,313.56,-0.84
2018,Season C,Gisagara,Fruits,NA,NA,21.88,793.88,0.06,32.24,23.45,0.28,24.73,0.18,313.56,-0.84
2018,Season C,Nyaruguru,Sweet potatoes,3774.298188,665.5364,20.5,793.93,0.11,34.77,21.85,0.06,25,0.18,306.45,-1.16
2018,Season C,Nyaruguru,Irish potatoes,NA,NA,20.5,793.93,0.11,34.77,21.85,0.06,25,0.18,306.45,-1.16
2018,Season C,Nyaruguru,Yams & Taro,NA,NA,20.5,793.93,0.11,34.77,21.85,0.06,25,0.18,306.45,-1.16
2018,Season C,Nyaruguru,Legumes and Pulses,227.3732757,109.685,20.5,793.93,0.11,34.77,21.85,0.06,25,0.18,306.45,-1.16
2018,Season C,Nyaruguru,Bush bean,227.3732757,109.685,20.5,793.93,0.11,34.77,21.85,0.06,25,0.18,306.45,-1.16
2018,Season C,Nyaruguru,Climbing bean,NA,NA,20.5,793.93,0.11,34.77,21.85,0.06,25,0.18,306.45,-1.16
2018,Season C,Nyaruguru,Peas,NA,NA,20.5,793.93,0.11,34.77,21.85,0.06,25,0.18,306.45,-1.16
2018,Season C,Nyaruguru,Soya beans,NA,NA,20.5,793.93,0.11,34.77,21.85,0.06,25,0.18,306.45,-1.16
2018,Season C,Nyaruguru,Vegetables,628.4085428,51.491773,20.5,793.93,0.11,34.77,21.85,0.06,25,0.18,306.45,-1.16
2018,Season C,Nyaruguru,Fruits,NA,NA,20.5,793.93,0.11,34.77,21.85,0.06,25,0.18,306.45,-1.16
2018,Season C,Huye,Sweet potatoes,1427.211076,257.2568,21.88,793.88,0.06,32.24,23.45,0.19,25.03,0.18,313.56,-0.84
2018,Season C,Huye,Irish potatoes,88.95319877,16.65199,21.88,793.88,0.06,32.24,23.45,0.19,25.03,0.18,313.56,-0.84
2018,Season C,Huye,Yams & Taro,NA,NA,21.88,793.88,0.06,32.24,23.45,0.19,25.03,0.18,313.56,-0.84
2018,Season C,Huye,Legumes and Pulses,3.977431405,2.382747,21.88,793.88,0.06,32.24,23.45,0.19,25.03,0.18,313.56,-0.84
2018,Season C,Huye,Bush bean,3.977431405,2.382747,21.88,793.88,0.06,32.24,23.45,0.19,25.03,0.18,313.56,-0.84
2018,Season C,Huye,Climbing bean,NA,NA,21.88,793.88,0.06,32.24,23.45,0.19,25.03,0.18,313.56,-0.84
2018,Season C,Huye,Peas,NA,NA,21.88,793.88,0.06,32.24,23.45,0.19,25.03,0.18,313.56,-0.84
2018,Season C,Huye,Soya beans,NA,NA,21.88,793.88,0.06,32.24,23.45,0.19,25.03,0.18,313.56,-0.84
2018,Season C,Huye,Vegetables,665.3022117,39.52899,21.88,793.88,0.06,32.24,23.45,0.19,25.03,0.18,313.56,-0.84
2018,Season C,Huye,Fruits,NA,NA,21.88,793.88,0.06,32.24,23.45,0.19,25.03,0.18,313.56,-0.84
2018,Season C,Nyamagabe,Sweet potatoes,2421.883107,491.5531,20.5,793.93,0.11,34.77,21.85,0.06,32.93,0.18,306.45,-1.16
2018,Season C,Nyamagabe,Irish potatoes,470.71757,68.01418,20.5,793.93,0.11,34.77,21.85,0.06,32.93,0.18,306.45,-1.16
2018,Season C,Nyamagabe,Yams & Taro,NA,NA,20.5,793.93,0.11,34.77,21.85,0.06,32.93,0.18,306.45,-1.16
2018,Season C,Nyamagabe,Legumes and Pulses,25.25660063,15.62863,20.5,793.93,0.11,34.77,21.85,0.06,32.93,0.18,306.45,-1.16
2018,Season C,Nyamagabe,Bush bean,NA,NA,20.5,793.93,0.11,34.77,21.85,0.06,32.93,0.18,306.45,-1.16
2018,Season C,Nyamagabe,Climbing bean,NA,NA,20.5,793.93,0.11,34.77,21.85,0.06,32.93,0.18,306.45,-1.16
2018,Season C,Nyamagabe,Peas,25.25660063,15.62863,20.5,793.93,0.11,34.77,21.85,0.06,32.93,0.18,306.45,-1.16
2018,Season C,Nyamagabe,Soya beans,NA,NA,20.5,793.93,0.11,34.77,21.85,0.06,32.93,0.18,306.45,-1.16
2018,Season C,Nyamagabe,Vegetables,1007.482876,80.971786,20.5,793.93,0.11,34.77,21.85,0.06,32.93,0.18,306.45,-1.16
2018,Season C,Nyamagabe,Fruits,NA,NA,20.5,793.93,0.11,34.77,21.85,0.06,32.93,0.18,306.45,-1.16
2018,Season C,Ruhango,Sweet potatoes,1852.801296,395.8117,21.08,793.77,0.07,33.71,22.56,0.12,15.63,0.18,309.77,-1.06
2018,Season C,Ruhango,Irish potatoes,16.03513316,9.879082,21.08,793.77,0.07,33.71,22.56,0.12,15.63,0.18,309.77,-1.06
2018,Season C,Ruhango,Yams & Taro,NA,NA,21.08,793.77,0.07,33.71,22.56,0.12,15.63,0.18,309.77,-1.06
2018,Season C,Ruhango,Legumes and Pulses,36.53866784,39.51633,21.08,793.77,0.07,33.71,22.56,0.12,15.63,0.18,309.77,-1.06
2018,Season C,Ruhango,Bush bean,36.53866784,39.51633,21.08,793.77,0.07,33.71,22.56,0.12,15.63,0.18,309.77,-1.06
2018,Season C,Ruhango,Climbing bean,NA,NA,21.08,793.77,0.07,33.71,22.56,0.12,15.63,0.18,309.77,-1.06
2018,Season C,Ruhango,Peas,NA,NA,21.08,793.77,0.07,33.71,22.56,0.12,15.63,0.18,309.77,-1.06
2018,Season C,Ruhango,Soya beans,NA,NA,21.08,793.77,0.07,33.71,22.56,0.12,15.63,0.18,309.77,-1.06
2018,Season C,Ruhango,Vegetables,2210.59389,202.35797,21.08,793.77,0.07,33.71,22.56,0.12,15.63,0.18,309.77,-1.06
2018,Season C,Ruhango,Fruits,NA,NA,21.08,793.77,0.07,33.71,22.56,0.12,15.63,0.18,309.77,-1.06
2018,Season C,Muhanga,Sweet potatoes,1144.693922,283.762,21.08,793.77,0.07,33.71,22.56,0.05,24.73,0.18,309.77,-1.06
2018,Season C,Muhanga,Irish potatoes,NA,NA,21.08,793.77,0.07,33.71,22.56,0.05,24.73,0.18,309.77,-1.06
2018,Season C,Muhanga,Yams & Taro,NA,NA,21.08,793.77,0.07,33.71,22.56,0.05,24.73,0.18,309.77,-1.06
2018,Season C,Muhanga,Legumes and Pulses,135.0684599,181.15451,21.08,793.77,0.07,33.71,22.56,0.05,24.73,0.18,309.77,-1.06
2018,Season C,Muhanga,Bush bean,11.48700047,11.10936,21.08,793.77,0.07,33.71,22.56,0.05,24.73,0.18,309.77,-1.06
2018,Season C,Muhanga,Climbing bean,NA,NA,21.08,793.77,0.07,33.71,22.56,0.05,24.73,0.18,309.77,-1.06
2018,Season C,Muhanga,Peas,1.343973578,1.28185,21.08,793.77,0.07,33.71,22.56,0.05,24.73,0.18,309.77,-1.06
2018,Season C,Muhanga,Soya beans,122.2374859,168.7633,21.08,793.77,0.07,33.71,22.56,0.05,24.73,0.18,309.77,-1.06
