year,Seasons,Districts,Crop_Type,Production,Arable_Size
2018,Season A,Musanze,Maize,9378.112416,5993.17
2018,Season A,Musanze,Sorghum,4111.896305,1654.041
2018,Season A,Musanze,Paddy rice,NA,NA
2018,Season A,Musanze,Wheat,3312.184079,1736.323463
2018,Season A,Musanze,Other Cereals,NA,NA
2018,Season A,Musanze,Cassava,8.527212901,69.52194
2018,Season A,Musanze,Sweet potatoes,8559.222954,1296.617
2018,Season A,Musanze,Irish potatoes,44005.27245,5574.0703
2018,Season A,Musanze,Yams & Taro,997.2009094,120.8147
2018,Season A,Musanze,Cooking Banana,349.41533,80.60579
2018,Season A,Musanze,Dessert banana,705.8899644,220.3851
2018,Season A,Musanze,Banana for beer,2852.956068,569.7309
2018,Season A,Musanze,Legumes and Pulses,2805.462229,2901.44135
2018,Season A,Musanze,Bush bean,170.3696393,144.2759
2018,Season A,Musanze,Small red bean,NA,NA
2018,Season A,Musanze,Climbing bean,2537.268341,2593.437
2018,Season A,Musanze,Peas,89.0138153,153.6646
2018,Season A,Musanze,Ground nuts,NA,NA
2018,Season A,Musanze,Soya beans,8.810432706,10.06385
2018,Season A,Musanze,Vegetables,6467.537382,728.0647
2018,Season A,Musanze,Fruits,448.7652029,169.6029
2018,Season A,Musanze,Fodder crops,5130.186903,150.5967
2018,Season A,Musanze,Other crops,1318.393186,1538.630714
2018,Season A,Burera,Maize,9466.656765,6782.259
2018,Season A,Burera,Sorghum,1993.27721,1108.975
2018,Season A,Burera,Paddy rice,NA,NA
2018,Season A,Burera,Wheat,41.52580219,95.02361
2018,Season A,Burera,Other Cereals,NA,NA
2018,Season A,Burera,Cassava,258.376282,265.911
2018,Season A,Burera,Sweet potatoes,20319.70023,2487.767
2018,Season A,Burera,Irish potatoes,48524.73996,4966.263
2018,Season A,Burera,Yams & Taro,265.0298029,88.00635
2018,Season A,Burera,Cooking Banana,3661.411704,657.1369
2018,Season A,Burera,Dessert banana,676.4139785,209.7265
2018,Season A,Burera,Banana for beer,4046.730394,954.6389
2018,Season A,Burera,Legumes and Pulses,12709.64897,11727.42959
2018,Season A,Burera,Bush bean,1308.87098,1269.548
2018,Season A,Burera,Small red bean,NA,NA
2018,Season A,Burera,Climbing bean,10105.26527,8439.974
2018,Season A,Burera,Peas,1284.70199,1968.165
2018,Season A,Burera,Ground nuts,NA,NA
2018,Season A,Burera,Soya beans,10.81072621,49.74259
2018,Season A,Burera,Vegetables,10694.27986,377.0077
2018,Season A,Burera,Fruits,NA,94.80692
2018,Season A,Burera,Fodder crops,1287.074482,437.6597
2018,Season A,Burera,Other crops,14289.33376,469.5822
2018,Season A,Gicumbi,Maize,11004.98335,5705.26746
2018,Season A,Gicumbi,Sorghum,986.2618273,471.0502
2018,Season A,Gicumbi,Paddy rice,NA,NA
2018,Season A,Gicumbi,Wheat,69.22583185,136.23756
2018,Season A,Gicumbi,Other Cereals,44.90686918,68.82802
2018,Season A,Gicumbi,Cassava,4556.634135,2787.381
2018,Season A,Gicumbi,Sweet potatoes,62801.90368,6152.423
2018,Season A,Gicumbi,Irish potatoes,45331.94119,4863.25374
2018,Season A,Gicumbi,Yams & Taro,892.8658118,136.7821
2018,Season A,Gicumbi,Cooking Banana,25527.74228,3807.058
2018,Season A,Gicumbi,Dessert banana,14601.23225,2446.16
2018,Season A,Gicumbi,Banana for beer,17296.12178,2750.354
2018,Season A,Gicumbi,Legumes and Pulses,22767.71913,20699.9367
2018,Season A,Gicumbi,Bush bean,7328.669173,6662.584
2018,Season A,Gicumbi,Small red bean,NA,NA
2018,Season A,Gicumbi,Climbing bean,13399.29879,11211.32
2018,Season A,Gicumbi,Peas,1698.577377,2117.335
2018,Season A,Gicumbi,Ground nuts,341.1737963,589.8229
2018,Season A,Gicumbi,Soya beans,NA,118.8748
2018,Season A,Gicumbi,Vegetables,8575.241828,903.1047
2018,Season A,Gicumbi,Fruits,109.9218381,122.4966
2018,Season A,Gicumbi,Fodder crops,2114.892277,155.416701
2018,Season A,Gicumbi,Other crops,1647.856174,839.7544
2018,Season A,Rwamagana,Maize,15889.09036,10291.71646
2018,Season A,Rwamagana,Sorghum,NA,NA
2018,Season A,Rwamagana,Paddy rice,1023.876515,299.93719
2018,Season A,Rwamagana,Wheat,NA,NA
2018,Season A,Rwamagana,Other Cereals,58.68836088,186.7396
2018,Season A,Rwamagana,Cassava,19537.68828,5571.180766
2018,Season A,Rwamagana,Sweet potatoes,10734.76564,1534.603258
2018,Season A,Rwamagana,Irish potatoes,9248.502161,1348.188805
2018,Season A,Rwamagana,Yams & Taro,1760.811547,278.1902
2018,Season A,Rwamagana,Cooking Banana,37926.08847,7236.94426
2018,Season A,Rwamagana,Dessert banana,2845.136008,996.312618
2018,Season A,Rwamagana,Banana for beer,6819.69354,2311.231
2018,Season A,Rwamagana,Legumes and Pulses,13001.32299,12385.02343
2018,Season A,Rwamagana,Bush bean,11998.89874,10765.16806
2018,Season A,Rwamagana,Small red bean,38.5325976,NA
2018,Season A,Rwamagana,Climbing bean,395.9682363,294.3941584
2018,Season A,Rwamagana,Peas,90.30063438,148.3855463
2018,Season A,Rwamagana,Ground nuts,417.6571475,841.650881
2018,Season A,Rwamagana,Soya beans,98.49823037,335.4247798
2018,Season A,Rwamagana,Vegetables,7152.647549,736.365448
2018,Season A,Rwamagana,Fruits,5516.95702,784.343343
2018,Season A,Rwamagana,Fodder crops,14404.37262,902.0745
2018,Season A,Rwamagana,Other crops,3635.956682,2258.513131
2018,Season A,Nyagatare,Maize,50793.09169,30805.5813
2018,Season A,Nyagatare,Sorghum,16371.47581,12010.11693
2018,Season A,Nyagatare,Paddy rice,7967.952206,2635.1682
2018,Season A,Nyagatare,Wheat,55.81174187,57.9739
2018,Season A,Nyagatare,Other Cereals,835.7324953,633.261428
2018,Season A,Nyagatare,Cassava,15793.65648,5784.317492
2018,Season A,Nyagatare,Sweet potatoes,8145.025066,1513.035704
2018,Season A,Nyagatare,Irish potatoes,4660.376295,1480.242629
2018,Season A,Nyagatare,Yams & Taro,870.7362008,181.9198
2018,Season A,Nyagatare,Cooking Banana,32542.99161,6704.07397
2018,Season A,Nyagatare,Dessert banana,209.7752553,350.300413
2018,Season A,Nyagatare,Banana for beer,9297.576069,2456.461779
2018,Season A,Nyagatare,Legumes and Pulses,13478.24777,18998.05948
2018,Season A,Nyagatare,Bush bean,9380.931265,12692.61504
2018,Season A,Nyagatare,Small red bean,NA,NA
2018,Season A,Nyagatare,Climbing bean,707.0942355,1076.082
2018,Season A,Nyagatare,Peas,432.3312258,601.4402828
2018,Season A,Nyagatare,Ground nuts,2552.999453,3965.284345
2018,Season A,Nyagatare,Soya beans,404.8915868,662.637808
2018,Season A,Nyagatare,Vegetables,4567.130579,348.71718
2018,Season A,Nyagatare,Fruits,150.3010092,43.49747
2018,Season A,Nyagatare,Fodder crops,1413.019271,98.950276
2018,Season A,Nyagatare,Other crops,2387.790793,954.923
2018,Season A,Gatsibo,Maize,39852.35245,21179.0576
2018,Season A,Gatsibo,Sorghum,2306.93312,1936.713
2018,Season A,Gatsibo,Paddy rice,5826.811761,1358.37463
2018,Season A,Gatsibo,Wheat,1134.660262,888.8595
2018,Season A,Gatsibo,Other Cereals,187.5630608,266.8096715
2018,Season A,Gatsibo,Cassava,8746.482019,4516.040472
2018,Season A,Gatsibo,Sweet potatoes,16705.04362,2160.447816
2018,Season A,Gatsibo,Irish potatoes,8363.034425,1018.121616
2018,Season A,Gatsibo,Yams & Taro,751.7689565,154.4498
2018,Season A,Gatsibo,Cooking Banana,37758.78138,8812.22894
2018,Season A,Gatsibo,Dessert banana,5844.246121,2487.548604
2018,Season A,Gatsibo,Banana for beer,31472.65791,8453.725873
2018,Season A,Gatsibo,Legumes and Pulses,17540.8492,18023.10166
2018,Season A,Gatsibo,Bush bean,15190.08372,14451.57207
2018,Season A,Gatsibo,Small red bean,NA,NA
2018,Season A,Gatsibo,Climbing bean,1502.303049,1642.327366
2018,Season A,Gatsibo,Peas,73.55587568,141.2335609
2018,Season A,Gatsibo,Ground nuts,645.9969637,1329.512471
2018,Season A,Gatsibo,Soya beans,128.9095938,458.4561917
2018,Season A,Gatsibo,Vegetables,3148.593719,248.9315768
2018,Season A,Gatsibo,Fruits,61.31852838,35.36712
2018,Season A,Gatsibo,Fodder crops,1839.80422,160.586343
2018,Season A,Gatsibo,Other crops,410.0109253,3269.576
2018,Season A,Kayonza,Maize,20181.48481,14291.6209
2018,Season A,Kayonza,Sorghum,2420.309741,2434.37432
2018,Season A,Kayonza,Paddy rice,3380.480322,768.3906
2018,Season A,Kayonza,Wheat,39.06000161,63.13203
2018,Season A,Kayonza,Other Cereals,287.6482233,702.3268
2018,Season A,Kayonza,Cassava,30217.09901,9630.707262
2018,Season A,Kayonza,Sweet potatoes,9672.215653,1543.060343
2018,Season A,Kayonza,Irish potatoes,6528.311001,1671.46556
2018,Season A,Kayonza,Yams & Taro,604.9274165,227.6091918
2018,Season A,Kayonza,Cooking Banana,52165.74692,12086.04853
2018,Season A,Kayonza,Dessert banana,13347.20118,1535.55
2018,Season A,Kayonza,Banana for beer,6780.7312,2296.795
2018,Season A,Kayonza,Legumes and Pulses,10750.56688,20426.53608
2018,Season A,Kayonza,Bush bean,9329.851471,18249.09705
2018,Season A,Kayonza,Small red bean,0.936795088,NA
2018,Season A,Kayonza,Climbing bean,244.3338215,207.8128
2018,Season A,Kayonza,Peas,166.8212518,345.2796
2018,Season A,Kayonza,Ground nuts,927.6358461,1339.493559
2018,Season A,Kayonza,Soya beans,81.92448927,284.853072
2018,Season A,Kayonza,Vegetables,6206.833508,523.1262
2018,Season A,Kayonza,Fruits,64.98967038,41.259499
2018,Season A,Kayonza,Fodder crops,116.1187931,125.498265
2018,Season A,Kayonza,Other crops,228.4381626,895.6720714
2018,Season A,Kirehe,Maize,21438.49128,18081.4877
2018,Season A,Kirehe,Sorghum,881.9937676,1000.87
2018,Season A,Kirehe,Paddy rice,3685.309005,937.5429
2018,Season A,Kirehe,Wheat,NA,NA
2018,Season A,Kirehe,Other Cereals,160.8303899,404.4144
2018,Season A,Kirehe,Cassava,11218.36964,10507.52
2018,Season A,Kirehe,Sweet potatoes,11205.70577,1943.137
2018,Season A,Kirehe,Irish potatoes,4030.822671,963.1096
2018,Season A,Kirehe,Yams & Taro,176.3972478,91.91967
2018,Season A,Kirehe,Cooking Banana,43141.40672,11811.96
2018,Season A,Kirehe,Dessert banana,578.4652515,202.5858
2018,Season A,Kirehe,Banana for beer,11204.10799,5651.552
2018,Season A,Kirehe,Legumes and Pulses,15537.42342,23043.2283
2018,Season A,Kirehe,Bush bean,13058.22262,19137.7499
2018,Season A,Kirehe,Small red bean,NA,NA
2018,Season A,Kirehe,Climbing bean,810.3285029,1186.532
2018,Season A,Kirehe,Peas,158.6561285,381.5937
2018,Season A,Kirehe,Ground nuts,759.7741184,1514.169
2018,Season A,Kirehe,Soya beans,750.442051,823.1837
2018,Season A,Kirehe,Vegetables,953.6161623,98.425905
2018,Season A,Kirehe,Fruits,105.6901624,46.47803
2018,Season A,Kirehe,Fodder crops,284.9796284,62.17562
2018,Season A,Kirehe,Other crops,38.29892874,1893.757
2018,Season A,Ngoma,Maize,23020.08641,17960.78841
2018,Season A,Ngoma,Sorghum,NA,NA
2018,Season A,Ngoma,Paddy rice,2908.810717,777.154993
2018,Season A,Ngoma,Wheat,NA,NA
2018,Season A,Ngoma,Other Cereals,87.52651144,236.2704
2018,Season A,Ngoma,Cassava,25374.16791,7919.617
2018,Season A,Ngoma,Sweet potatoes,10913.82623,2063.033
2018,Season A,Ngoma,Irish potatoes,3610.415483,595.4965
2018,Season A,Ngoma,Yams & Taro,341.4287862,126.3457
2018,Season A,Ngoma,Cooking Banana,48680.74293,11394.18979
2018,Season A,Ngoma,Dessert banana,1467.648311,553.1273089
2018,Season A,Ngoma,Banana for beer,5716.780998,2279.094209
2018,Season A,Ngoma,Legumes and Pulses,8062.533905,11812.05802
2018,Season A,Ngoma,Bush bean,6902.373117,9730.561351
2018,Season A,Ngoma,Small red bean,NA,NA
2018,Season A,Ngoma,Climbing bean,83.565914,150.841
2018,Season A,Ngoma,Peas,106.9355041,314.336
2018,Season A,Ngoma,Ground nuts,733.4167266,1320.844
2018,Season A,Ngoma,Soya beans,236.2426435,295.475667
2018,Season A,Ngoma,Vegetables,379.7807254,284.80516
2018,Season A,Ngoma,Fruits,764.738343,711.12019
2018,Season A,Ngoma,Fodder crops,2028.345952,140.085028
2018,Season A,Ngoma,Other crops,NA,1764.683
2018,Season A,Bugesera,Maize,10561.27226,8894.8703
2018,Season A,Bugesera,Sorghum,4514.222121,4438.208566
2018,Season A,Bugesera,Paddy rice,4970.690142,1421.38158
2018,Season A,Bugesera,Wheat,NA,NA
2018,Season A,Bugesera,Other Cereals,229.3226716,217.24
2018,Season A,Bugesera,Cassava,26777.56014,6464.42074
2018,Season A,Bugesera,Sweet potatoes,29714.11652,3855.392074
2018,Season A,Bugesera,Irish potatoes,402.8472743,171.5427
2018,Season A,Bugesera,Yams & Taro,4024.271996,707.0205
2018,Season A,Bugesera,Cooking Banana,31707.34927,4741.339104
2018,Season A,Bugesera,Dessert banana,5171.669423,1685.412475
2018,Season A,Bugesera,Banana for beer,33314.41365,6560.464421
2018,Season A,Bugesera,Legumes and Pulses,10178.33445,15513.62985
2018,Season A,Bugesera,Bush bean,7330.100647,11080.9735
2018,Season A,Bugesera,Small red bean,NA,NA
2018,Season A,Bugesera,Climbing bean,72.02132426,190.7256
2018,Season A,Bugesera,Peas,2.792641824,3.677492
2018,Season A,Bugesera,Ground nuts,2593.534193,3606.916152
2018,Season A,Bugesera,Soya beans,179.8856441,631.33711
2018,Season A,Bugesera,Vegetables,5311.307609,472.38502
2018,Season A,Bugesera,Fruits,8243.710527,464.36117
2018,Season A,Bugesera,Fodder crops,3738.28417,303.15366
2018,Season A,Bugesera,Other crops,0.499903753,145.99715
2018,Season B,Nyarugenge,Maize,285.5678,275.2191656
2018,Season B,Nyarugenge,Sorghum,545.6546,591.4999538
2018,Season B,Nyarugenge,Paddy rice,NA,NA
2018,Season B,Nyarugenge,Wheat,NA,NA
2018,Season B,Nyarugenge,Other Cereals,NA,NA
2018,Season B,Nyarugenge,Cassava,648.5042,1387.425379
2018,Season B,Nyarugenge,Sweet potatoes,269.9505,1093.623466
2018,Season B,Nyarugenge,Irish potatoes,18.3755,45.00492547
2018,Season B,Nyarugenge,Yams & Taro,129.0409,695.0557095
2018,Season B,Nyarugenge,Cooking Banana,281.9529,1385.213175
2018,Season B,Nyarugenge,Dessert banana,122.7086,571.9397327
2018,Season B,Nyarugenge,Banana for beer,1040.284,3927.016638
2018,Season B,Nyarugenge,Legumes and Pulses,1246.59602,854.3293687
2018,Season B,Nyarugenge,Bush bean,1007.939,741.0206258
2018,Season B,Nyarugenge,Climbing bean,34.6698,21.81176274
2018,Season B,Nyarugenge,Peas,3.66628,3.885131252
2018,Season B,Nyarugenge,Ground nuts,53.92894,33.71239333
2018,Season B,Nyarugenge,Soya beans,146.392,53.89945563
2018,Season B,Nyarugenge,Vegetables,187.0743,1148.311736
2018,Season B,Nyarugenge,Fruits,24.92546,22.50079904
2018,Season B,Nyarugenge,Fodder crops,364.1809,5926.942177
2018,Season B,Nyarugenge,Other crops,672.8734,102.4527635
2018,Season B,Gasabo,Maize,1495.556,1797.269637
2018,Season B,Gasabo,Sorghum,3812.771,4928.605123
2018,Season B,Gasabo,Paddy rice,150.38336,500.1793085
2018,Season B,Gasabo,Wheat,NA,NA
2018,Season B,Gasabo,Other Cereals,14.3717,16.64544666
2018,Season B,Gasabo,Cassava,3087.324606,8331.886389
2018,Season B,Gasabo,Sweet potatoes,1406.021555,9758.608198
2018,Season B,Gasabo,Irish potatoes,1092.812629,4010.863305
2018,Season B,Gasabo,Yams & Taro,233.3355,808.635142
2018,Season B,Gasabo,Cooking Banana,1209.98156,6387.55072
2018,Season B,Gasabo,Dessert banana,876.4395185,5321.104367
2018,Season B,Gasabo,Banana for beer,874.0008,4664.783731
2018,Season B,Gasabo,Legumes and Pulses,5498.877391,3681.336593
2018,Season B,Gasabo,Bush bean,4755.309671,3210.033026
2018,Season B,Gasabo,Climbing bean,86.17034,97.84228489
2018,Season B,Gasabo,Peas,68.57988,62.95989599
2018,Season B,Gasabo,Ground nuts,233.2637,79.27788748
2018,Season B,Gasabo,Soya beans,355.5538,231.2234983
2018,Season B,Gasabo,Vegetables,357.275087,3657.679955
2018,Season B,Gasabo,Fruits,5.5849673,2.885549335
2018,Season B,Gasabo,Fodder crops,1119.943932,19427.77273
2018,Season B,Gasabo,Other crops,519.7234,1592.662437
2018,Season B,Kicukiro,Maize,390.6371854,504.3462665
2018,Season B,Kicukiro,Sorghum,711.8076,708.0592924
2018,Season B,Kicukiro,Paddy rice,262.4035,1060.263384
2018,Season B,Kicukiro,Wheat,NA,NA
2018,Season B,Kicukiro,Other Cereals,1.861739,NA
2018,Season B,Kicukiro,Cassava,347.3989,1016.914302
2018,Season B,Kicukiro,Sweet potatoes,258.0819,1659.123626
2018,Season B,Kicukiro,Irish potatoes,46.30914,233.9161723
2018,Season B,Kicukiro,Yams & Taro,143.1227,654.8990744
2018,Season B,Kicukiro,Cooking Banana,427.47574,2707.600766
2018,Season B,Kicukiro,Dessert banana,268.300688,2451.690065
2018,Season B,Kicukiro,Banana for beer,452.3947,2433.211804
2018,Season B,Kicukiro,Legumes and Pulses,1266.001636,1199.105701
2018,Season B,Kicukiro,Bush bean,1102.777844,1101.921976
2018,Season B,Kicukiro,Climbing bean,25.98963,23.90119949
2018,Season B,Kicukiro,Peas,0.9203717,NA
2018,Season B,Kicukiro,Ground nuts,79.10659,41.11680511
2018,Season B,Kicukiro,Soya beans,57.2072,32.16572072
2018,Season B,Kicukiro,Vegetables,151.8630979,1085.675022
2018,Season B,Kicukiro,Fruits,50.6422453,0.858112488
2018,Season B,Kicukiro,Fodder crops,124.125424,832.8284012
2018,Season B,Kicukiro,Other crops,41.793696,23.08500934
2018,Season B,Nyanza,Maize,1724.168805,2494.813126
2018,Season B,Nyanza,Sorghum,6090.415,5581.013298
2018,Season B,Nyanza,Paddy rice,576.2635,2341.27293
2018,Season B,Nyanza,Wheat,NA,NA
2018,Season B,Nyanza,Other Cereals,45.57016,68.79786296
2018,Season B,Nyanza,Cassava,12106.33,20325.2608
2018,Season B,Nyanza,Sweet potatoes,3069.791,25185.17318
2018,Season B,Nyanza,Irish potatoes,736.3026,1407.506478
2018,Season B,Nyanza,Yams & Taro,448.3034,3434.523823
2018,Season B,Nyanza,Cooking Banana,1178.414552,4472.130452
2018,Season B,Nyanza,Dessert banana,2631.05352,5754.912082
2018,Season B,Nyanza,Banana for beer,1786.412011,3782.401803
2018,Season B,Nyanza,Legumes and Pulses,12701.5542,8612.166827
2018,Season B,Nyanza,Bush bean,8051.526951,5950.670618
2018,Season B,Nyanza,Climbing bean,1421.193,1347.154103
2018,Season B,Nyanza,Peas,263.063,117.4662317
2018,Season B,Nyanza,Ground nuts,1376.219,790.1423767
2018,Season B,Nyanza,Soya beans,1589.552248,406.7334979
2018,Season B,Nyanza,Vegetables,634.1846672,7629.503412
2018,Season B,Nyanza,Fruits,134.1777,NA
2018,Season B,Nyanza,Fodder crops,370.5108,4127.634811
2018,Season B,Nyanza,Other crops,1969.869389,4102.036473
2018,Season B,Gisagara,Maize,2599.195,1921.967619
2018,Season B,Gisagara,Sorghum,2911.758,2157.445834
2018,Season B,Gisagara,Paddy rice,3383.9362,7444.241219
2018,Season B,Gisagara,Wheat,NA,NA
2018,Season B,Gisagara,Other Cereals,556.2373,439.1596387
2018,Season B,Gisagara,Cassava,6534.432,28613.2376
2018,Season B,Gisagara,Sweet potatoes,2348.031,15001.42918
2018,Season B,Gisagara,Irish potatoes,496.145,1077.083661
2018,Season B,Gisagara,Yams & Taro,384.6444,1700.148634
2018,Season B,Gisagara,Cooking Banana,1469.47899,1840.6183
2018,Season B,Gisagara,Dessert banana,1372.037261,4107.089023
2018,Season B,Gisagara,Banana for beer,4930.960899,12256.12828
2018,Season B,Gisagara,Legumes and Pulses,14705.64749,11828.92013
2018,Season B,Gisagara,Bush bean,9809.75761,9133.230465
2018,Season B,Gisagara,Climbing bean,1406.065809,1590.967297
2018,Season B,Gisagara,Peas,138.2389,75.34270262
2018,Season B,Gisagara,Ground nuts,858.1692,162.8401802
2018,Season B,Gisagara,Soya beans,2493.415973,866.5394854
2018,Season B,Gisagara,Vegetables,154.0566383,1854.997444
2018,Season B,Gisagara,Fruits,105.4824,45.7691284
2018,Season B,Gisagara,Fodder crops,135.9911,4129.210642
2018,Season B,Gisagara,Other crops,1597.2312,1449.135004
2018,Season B,Nyaruguru,Maize,276.549,453.4319528
2018,Season B,Nyaruguru,Sorghum,2678.039,2655.188364
2018,Season B,Nyaruguru,Paddy rice,NA,NA
2018,Season B,Nyaruguru,Wheat,270.8527,196.585323
2018,Season B,Nyaruguru,Other Cereals,60.24127,59.47451912
2018,Season B,Nyaruguru,Cassava,5017.669,12566.54138
2018,Season B,Nyaruguru,Sweet potatoes,3264.593,27194.38615
2018,Season B,Nyaruguru,Irish potatoes,1341.215071,7423.19025
2018,Season B,Nyaruguru,Yams & Taro,833.8481,6718.242431
2018,Season B,Nyaruguru,Cooking Banana,1036.07,1516.492191
2018,Season B,Nyaruguru,Dessert banana,912.3292,1406.025626
2018,Season B,Nyaruguru,Banana for beer,923.0698,1097.685675
2018,Season B,Nyaruguru,Legumes and Pulses,5884.5879,3999.960205
2018,Season B,Nyaruguru,Bush bean,1032.456,415.8673918
2018,Season B,Nyaruguru,Climbing bean,3422.997,2953.813305
2018,Season B,Nyaruguru,Peas,397.5309,285.6139065
2018,Season B,Nyaruguru,Ground nuts,NA,NA
2018,Season B,Nyaruguru,Soya beans,1031.604,344.6656018
2018,Season B,Nyaruguru,Vegetables,283.1061,1483.26239
2018,Season B,Nyaruguru,Fruits,NA,NA
2018,Season B,Nyaruguru,Fodder crops,751.924,13637.03762
2018,Season B,Nyaruguru,Other crops,979.6905,934.0263254
